Amount,Transaction ID,repayment,Date-Time
59170.16,7011,323.34,2008-08-16 21:19:52
58009.32,7794,326.69,2008-03-19 13:43:18
66715.93,9924,699.19,2008-08-24 10:24:02
64054.22,8286,903.13,2008-08-13 17:48:26
95009.97,5601,735.16,2008-10-29 17:41:04
64129.45,6671,995.59,2008-03-24 14:54:43
41616.62,6544,228.72,2008-10-07 09:59:18
39154.35,5667,938.24,2008-11-23 08:39:52
83793.24,9609,301.23,2008-10-19 03:39:56
74241.75,7306,708.54,2008-01-26 23:06:55
27455.72,6466,216.53,2008-08-10 03:02:56
86606.58,5300,727.57,2008-12-17 14:19:42
68058.92,9698,375.24,2008-12-12 00:50:33
66352.18,6598,405.59,2008-06-13 08:59:09
20412.63,4048,332.4,2008-04-27 22:33:03
97771.17,7685,862.4,2008-06-10 08:00:46
35598.7,9231,382.88,2008-08-19 14:48:29
94174.1,5793,120.59,2008-04-29 06:51:02
90449.9,8299,912.99,2008-05-26 23:01:24
12382.9,9433,919.81,2008-10-14 01:40:20
72950.67,9116,689.5,2008-06-12 10:19:11
57348.95,6378,739.78,2008-03-24 11:19:17
16731.4,7218,688.87,2008-10-08 10:26:16
72428.73,8052,930.71,2008-11-20 08:41:37
63735.73,7347,283.21,2008-01-26 18:55:35
61127.87,4198,366.45,2008-01-14 08:11:19
38779.25,8371,759.47,2008-10-07 20:18:36
46983.8,5722,603.25,2008-08-05 03:41:17
91510.12,7125,617.44,2008-07-10 05:46:28
43874.4,7846,894.45,2008-01-23 17:16:49
99073.3,5474,771.56,2008-04-30 00:22:07
85603.97,5939,254.63,2008-03-01 03:14:11
61244.72,5557,620.83,2008-03-07 22:05:03
86181.34,4385,548.84,2008-11-30 15:01:15
29153.82,4565,914.98,2008-05-04 17:45:29
22072.27,6015,152.0,2008-01-12 07:36:59
47604.12,7544,342.86,2008-05-11 21:11:24
34334.29,6584,624.42,2008-07-07 22:01:54
19897.43,6004,820.11,2008-12-10 02:53:56
63743.42,4531,522.62,2008-02-01 15:50:49
97371.34,9939,397.42,2008-01-26 10:31:40
61466.95,6298,743.86,2008-08-23 07:26:40
31719.55,6851,203.69,2008-02-20 02:15:18
94897.18,6673,751.19,2008-05-21 14:12:32
99950.57,6916,848.93,2008-11-22 12:18:12
57316.38,5242,501.84,2008-04-25 12:28:50
79692.83,8120,179.47,2008-07-29 13:34:04
59534.6,7026,865.64,2008-07-05 01:05:30
44234.92,4676,942.66,2008-05-30 16:13:40
68032.7,8913,301.4,2008-03-02 02:39:56
15312.0,4244,812.64,2008-02-03 19:53:37
92396.64,6183,423.13,2008-04-24 08:59:09
15860.84,5806,729.34,2008-07-12 00:16:25
20574.18,9065,510.12,2008-08-26 04:20:51
40184.42,6213,722.73,2008-02-19 10:15:09
41962.12,7067,948.1,2008-10-29 16:28:52
65303.83,7582,908.78,2008-06-18 12:01:10
70197.15,7795,696.3,2008-06-28 10:42:43
81600.38,9177,868.87,2008-06-10 01:53:59
52739.88,4178,931.81,2008-07-06 23:24:04
12393.94,4463,879.47,2008-08-08 03:47:46
41141.2,4722,299.4,2008-07-25 03:49:01
15742.11,8032,305.53,2008-09-13 18:02:44
57380.22,8430,321.84,2008-11-19 09:19:07
55958.29,9007,649.9,2008-04-29 04:23:21
22034.72,9562,814.86,2008-10-19 01:00:47
81301.12,5523,604.8,2008-04-16 23:13:30
40235.98,5591,568.43,2008-10-27 10:34:38
97598.7,6612,831.53,2008-06-23 07:31:38
30280.8,7399,880.25,2008-09-12 17:15:49
20506.44,7305,985.1,2008-09-03 06:26:08
78489.31,4837,102.86,2008-08-28 03:54:38
24360.9,5626,825.91,2008-05-13 06:55:14
70453.6,6129,133.57,2008-07-31 19:00:56
89129.36,4581,944.67,2008-09-29 04:27:34
76234.19,4309,785.33,2008-08-28 15:06:31
37916.11,8115,133.35,2008-10-16 05:07:18
32690.33,6063,320.31,2008-11-06 16:12:09
99179.7,8068,816.3,2008-08-21 02:12:35
75054.4,5822,425.39,2008-09-02 05:48:38
55244.15,5952,101.22,2008-12-25 18:27:58
48669.72,8134,502.63,2008-10-27 17:32:28
57614.52,9760,228.73,2008-01-05 21:34:23
62896.7,4938,329.68,2008-05-29 17:07:00
34171.86,9475,550.22,2008-04-18 18:07:28
64656.8,4874,281.17,2008-09-10 06:37:54
28148.2,4083,443.33,2008-10-22 07:22:55
57000.84,6101,458.37,2008-01-17 19:50:41
36982.9,6181,273.44,2008-04-10 08:48:11
30215.15,7316,759.17,2008-05-30 20:32:08
44308.13,6490,676.44,2008-11-28 06:48:48
62806.12,9506,501.55,2008-01-17 12:48:58
74555.79,7628,635.67,2008-03-07 09:13:16
39772.83,5192,199.7,2008-01-12 01:58:37
21514.41,6921,688.42,2008-12-21 21:22:58
41106.37,6588,921.98,2008-11-09 12:18:06
38774.48,6681,582.81,2008-01-23 23:00:39
50321.38,9779,251.42,2008-02-24 11:23:37
12048.13,5463,168.57,2008-05-12 19:03:01
25014.9,4859,752.25,2008-05-14 21:33:07
81230.94,9900,567.1,2008-01-23 12:17:27
86270.18,9854,498.44,2008-11-09 04:45:54
59113.64,4485,698.41,2008-05-05 00:48:47
11060.95,4188,313.7,2008-03-24 18:47:32
47950.42,9082,415.52,2008-06-29 04:49:34
86109.68,7825,552.39,2008-09-22 18:04:48
69334.74,5240,951.3,2008-12-14 21:28:49
40448.8,7833,998.93,2008-05-11 00:53:54
93034.88,5478,757.12,2008-12-22 00:02:25
49568.59,5712,984.48,2008-07-08 00:37:59
89298.2,4117,283.65,2008-01-18 08:06:16
91457.85,8908,472.65,2008-09-25 16:52:49
81007.99,5650,640.87,2008-12-07 05:48:57
11813.8,7105,764.99,2008-05-13 16:55:31
29860.99,4404,532.43,2008-10-17 00:28:48
72105.73,8485,368.98,2008-09-20 15:07:31
40647.7,5004,434.42,2008-11-01 06:02:24
63846.78,6949,110.11,2008-12-13 04:40:26
74537.87,5444,670.92,2008-11-17 21:45:28
92303.28,9001,627.44,2008-06-17 22:32:07
87007.51,9419,530.49,2008-07-14 20:27:12
58557.74,5627,886.76,2008-03-04 01:32:24
78326.5,8348,516.43,2008-10-21 15:05:51
18695.2,6226,354.5,2008-10-28 05:16:18
95681.16,9496,937.64,2008-12-11 12:36:08
20559.4,7246,892.54,2008-05-29 16:24:47
42955.51,5834,746.69,2008-03-02 00:07:20
10689.58,8571,885.77,2008-02-12 23:26:38
83567.3,7948,306.36,2008-10-26 08:11:07
33495.19,9232,965.5,2008-10-14 05:32:59
76473.4,6406,290.61,2008-08-24 20:35:15
12202.54,5562,193.54,2008-04-25 17:02:36
28666.56,4296,403.12,2008-01-11 06:36:21
81019.49,9606,555.5,2008-11-29 16:36:35
39703.85,6068,759.39,2008-01-07 17:09:44
62591.17,7083,922.83,2008-11-29 02:35:13
75117.2,6195,157.4,2008-05-13 19:12:16
89857.7,5557,122.98,2008-05-23 04:15:47
73440.55,9298,488.2,2008-04-26 15:52:43
29368.74,4864,694.58,2008-08-14 03:36:49
40431.74,9051,819.59,2008-03-23 09:11:34
94619.71,4315,350.76,2008-03-13 16:37:14
72099.3,8857,115.21,2008-08-21 20:17:24
12395.9,5375,274.33,2008-08-05 20:04:07
25419.78,7732,143.2,2008-09-04 04:41:02
18014.35,4850,927.58,2008-10-14 04:17:52
64621.45,4088,992.59,2008-08-30 05:16:13
37231.59,8635,855.62,2008-11-20 10:57:25
85661.23,6205,112.78,2008-01-31 22:53:32
16087.54,7802,422.19,2008-10-01 16:41:00
24591.83,6032,480.98,2008-05-30 12:14:23
84498.8,7307,787.42,2008-03-15 09:18:02
90193.9,9732,376.95,2008-02-15 22:03:03
25328.58,5626,447.66,2008-09-23 17:08:28
54531.9,8512,259.78,2008-10-14 03:46:32
39315.6,6050,640.5,2008-10-12 01:49:37
83085.19,7144,979.25,2008-11-04 06:41:33
44460.9,5626,320.71,2008-02-07 18:42:49
97215.16,7155,644.3,2008-07-17 12:31:15
27754.68,5288,581.55,2008-06-22 17:46:23
33248.92,4676,489.46,2008-01-05 20:34:56
19232.84,6100,461.97,2008-12-25 19:33:41
25681.68,9469,451.54,2008-01-01 19:19:57
17430.29,8698,365.57,2008-01-10 06:55:09
18316.44,8123,281.21,2008-05-28 21:10:25
42374.24,4940,337.64,2008-12-18 19:47:30
85037.33,7242,471.91,2008-06-27 03:19:22
62640.56,8542,510.62,2008-01-16 23:01:17
67294.5,8631,366.45,2008-10-25 06:12:26
80874.65,7406,214.39,2008-07-12 23:37:01
73495.15,7713,471.96,2008-08-03 21:37:49
22736.99,9247,619.98,2008-06-04 17:17:50
34026.7,4492,165.88,2008-10-28 07:06:31
38106.55,6131,384.27,2008-12-30 15:26:59
65738.1,6762,938.42,2008-01-26 05:11:33
94431.86,9192,869.5,2008-10-14 19:50:50
54693.32,5658,599.16,2008-01-20 04:20:49
31091.36,8265,456.98,2008-04-03 23:54:21
24426.76,5366,822.97,2008-03-31 08:04:14
12096.39,7303,836.23,2008-04-08 04:11:23
62419.93,5532,821.17,2008-01-05 03:41:36
11084.53,9583,146.9,2008-06-04 08:04:50
89920.77,4373,541.17,2008-06-30 01:20:07
12099.63,4945,826.88,2008-07-28 15:07:30
49821.51,5982,785.61,2008-12-30 06:27:44
49439.8,7684,555.26,2008-02-11 17:43:19
45865.71,8665,816.5,2008-01-31 15:37:18
19151.33,6799,283.58,2008-04-30 16:09:08
40447.26,7902,562.31,2008-09-09 12:26:15
69620.65,8791,680.57,2008-12-12 17:27:46
73913.8,6080,829.13,2008-07-04 02:48:07
54159.14,4080,458.55,2008-04-30 12:09:40
55413.3,7883,130.3,2008-12-07 19:29:46
72365.18,6217,306.99,2008-06-18 01:27:54
34096.23,9692,857.74,2008-03-15 14:10:38
78958.57,6666,415.91,2008-06-17 12:24:14
79770.56,7152,258.77,2008-01-18 11:21:27
35063.52,7794,396.19,2008-04-22 11:55:01
38006.49,9395,486.37,2008-01-26 15:13:49
77471.48,5079,886.98,2008-12-03 03:24:15
69443.53,5359,195.77,2008-09-22 11:14:07
30765.31,8601,544.61,2008-04-20 20:36:21
43339.15,8071,595.63,2008-06-17 11:04:43
65499.18,8410,238.81,2008-05-08 00:31:36
93965.66,7426,545.89,2008-11-15 10:03:08
61260.62,9844,450.6,2008-06-06 02:25:14
55067.4,5184,885.82,2008-04-04 00:15:14
66616.2,5641,778.1,2008-02-07 06:24:29
48045.49,9543,459.22,2008-09-22 17:42:33
68337.45,6368,601.55,2008-12-09 18:43:08
40705.36,6394,355.29,2008-06-27 12:29:02
86056.33,7899,639.61,2008-04-21 09:47:25
24550.58,8083,722.81,2008-05-23 18:29:52
81960.77,9865,131.58,2008-07-13 04:55:30
80304.45,5514,865.27,2008-01-11 16:02:21
54250.29,8986,156.23,2008-11-15 02:11:06
28302.69,9088,816.53,2008-01-02 01:40:30
64643.64,5047,282.78,2008-12-06 22:58:26
29341.99,6092,513.34,2008-05-31 21:32:26
99857.85,4874,731.26,2008-02-09 04:33:01
95821.0,8232,856.54,2008-10-01 03:47:33
83298.85,7363,664.83,2008-01-09 07:00:32
86471.3,5638,618.36,2008-01-13 21:35:42
20114.56,7627,292.77,2008-07-10 06:39:00
33998.88,5753,359.19,2008-04-06 17:33:42
82056.46,6166,832.38,2008-09-26 09:31:47
40038.74,6246,539.87,2008-04-20 21:49:25
36538.87,8717,454.21,2008-02-19 08:58:38
75257.77,8475,473.69,2008-01-13 01:07:09
37333.0,5314,491.94,2008-05-24 12:28:24
61639.39,5714,743.34,2008-01-22 20:08:59
81787.74,9809,389.13,2008-10-12 07:43:33
61706.7,4589,424.62,2008-05-18 09:39:30
18493.7,9765,433.73,2008-05-25 12:13:19
93209.79,5304,738.94,2008-04-03 05:13:27
52126.9,4989,536.34,2008-10-05 20:15:50
82147.92,5524,963.0,2008-12-14 17:39:38
36673.13,9845,421.29,2008-11-25 10:29:15
36530.41,4268,272.81,2008-02-18 07:47:35
59226.61,6928,741.93,2008-05-15 10:30:02
74751.35,9209,577.86,2008-10-06 14:44:51
35374.35,8956,737.1,2008-01-29 00:29:52
23243.2,8647,833.61,2008-04-27 06:21:33
34298.21,6640,685.64,2008-06-30 13:35:57
61969.41,4696,654.22,2008-07-04 22:09:44
41986.72,5352,531.9,2008-06-16 10:55:57
34859.49,8267,149.92,2008-12-21 09:01:42
14895.58,7156,339.41,2008-04-19 04:34:11
28894.86,7696,638.17,2008-03-04 16:24:14
54499.75,9565,708.92,2008-04-28 01:19:50
37161.92,7294,506.6,2008-08-21 23:09:29
57355.13,4903,232.95,2008-10-10 11:52:24
45989.62,8637,242.84,2008-06-13 04:04:04
74872.19,6101,572.56,2008-05-12 00:54:56
41189.66,5928,134.78,2008-11-01 08:52:44
35232.38,6945,639.17,2008-04-13 00:18:19
35348.46,7873,251.48,2008-04-18 12:23:12
91334.74,5492,784.93,2008-04-18 11:37:32
38085.21,8516,808.5,2008-11-19 06:57:45
60749.64,4471,183.46,2008-08-21 13:47:57
56316.42,8692,982.1,2008-10-04 04:53:50
33621.78,8738,933.66,2008-01-25 12:34:43
64602.95,6897,427.5,2008-01-14 18:53:32
17591.9,6927,141.79,2008-04-28 18:04:07
74434.43,8750,325.69,2008-05-05 16:25:16
96155.57,6067,691.34,2008-07-24 08:17:13
63902.55,8796,935.37,2008-12-26 23:06:11
54304.86,4719,365.93,2008-09-29 04:21:01
47694.68,4935,193.74,2008-08-10 20:37:50
27866.41,5997,855.9,2008-12-10 16:37:50
55804.66,9605,413.22,2008-11-01 14:23:30
13266.95,8926,527.27,2008-01-20 18:43:04
57435.57,7909,821.72,2008-01-15 06:44:28
42903.65,7507,927.7,2008-02-27 18:38:40
33680.76,5392,537.79,2008-06-13 11:49:47
59945.36,9327,778.59,2008-09-25 07:48:41
62416.7,5402,863.84,2008-02-04 06:05:11
66341.61,5488,182.76,2008-06-29 04:48:58
87933.33,9573,881.0,2008-08-27 08:51:21
72932.13,6464,379.7,2008-04-20 07:16:10
47270.71,6051,440.6,2008-10-14 09:49:24
42635.33,9862,106.29,2008-12-14 03:23:46
67267.0,5759,459.34,2008-08-12 22:32:42
34708.22,6312,231.97,2008-04-24 20:14:08
34836.6,9745,118.51,2008-11-18 21:09:28
13153.66,4211,538.69,2008-08-30 17:42:05
81513.9,8440,119.24,2008-03-08 03:45:28
27569.98,6270,823.51,2008-03-10 02:31:39
27995.2,8924,941.1,2008-09-22 15:04:32
58632.87,7440,179.9,2008-03-23 15:10:12
80267.24,8282,220.69,2008-04-25 23:54:10
98145.75,8007,596.84,2008-10-26 09:07:58
74309.7,8307,946.92,2008-02-04 06:35:01
74830.57,9890,649.99,2008-04-28 23:12:41
27583.57,4673,174.2,2008-05-03 05:13:19
54302.86,5310,288.17,2008-03-26 22:08:15
32911.39,9814,212.96,2008-09-13 10:27:41
74933.8,9345,393.87,2008-09-09 06:24:00
46643.0,9397,338.7,2008-05-23 22:03:15
88497.83,4006,372.29,2008-07-06 23:45:06
96862.96,6807,604.68,2008-03-25 12:53:05
15218.95,9491,821.73,2008-06-16 17:52:38
15002.44,4130,946.8,2008-04-12 21:04:24
62393.24,5016,490.69,2008-12-29 05:40:19
36984.21,5186,567.56,2008-03-18 00:13:54
32661.65,6962,194.32,2008-08-23 19:18:11
76860.6,4202,380.42,2008-07-14 08:04:01
16243.89,4884,707.12,2008-06-22 11:15:55
59991.36,6280,219.14,2008-10-06 17:42:47
23182.29,4233,764.23,2008-09-25 02:08:51
91422.14,7433,464.25,2008-07-18 07:26:07
90439.21,5923,447.6,2008-01-20 10:35:46
64167.35,6195,399.7,2008-01-26 02:09:36
82003.6,7938,437.81,2008-11-23 10:16:32
53272.37,9418,529.56,2008-11-13 17:18:38
21028.63,9446,339.72,2008-12-06 18:21:03
34399.68,9740,445.96,2008-09-29 06:21:12
25195.12,5276,377.42,2008-12-31 11:19:39
99653.33,8378,136.64,2008-09-23 06:49:09
93430.93,8489,463.75,2008-02-10 04:39:33
52840.96,6168,129.19,2008-03-23 17:18:33
17734.75,4453,763.1,2008-09-26 18:17:54
90573.53,7201,105.49,2008-11-27 17:14:21
19360.83,8693,709.85,2008-08-13 02:44:08
63519.33,7225,312.4,2008-11-23 13:42:23
68344.17,8820,177.76,2008-04-23 01:18:48
81581.19,6767,728.15,2008-09-06 03:45:27
10647.51,8580,190.63,2008-01-23 03:55:50
18668.21,5567,585.84,2008-07-06 09:38:21
59975.28,7320,127.95,2008-06-22 11:42:41
35902.39,5129,720.36,2008-11-29 02:45:40
13237.3,9311,111.77,2008-02-18 13:59:38
91221.88,6221,619.81,2008-03-21 00:52:32
13806.96,6289,449.69,2008-02-02 06:45:05
46571.82,6764,850.36,2008-11-26 13:21:57
85665.53,4012,496.97,2008-07-25 19:27:14
80496.68,4411,428.59,2008-05-31 13:26:12
50488.3,4713,993.39,2008-04-24 23:22:23
40101.27,5571,447.31,2008-09-21 07:24:25
60223.25,9585,720.49,2008-07-19 23:11:16
96333.47,6585,731.35,2008-01-18 09:32:52
10955.43,7775,108.98,2008-09-06 06:42:35
79386.52,8129,722.34,2008-08-01 01:04:19
79701.7,4993,370.11,2008-07-28 12:28:12
21275.33,6810,293.0,2008-02-16 09:59:30
83516.23,7605,191.24,2008-02-14 09:53:19
47214.71,7267,830.69,2008-08-10 13:21:36
98522.62,8296,496.47,2008-10-01 01:28:05
17781.1,8768,125.49,2008-09-28 07:46:08
81680.45,9148,220.66,2008-10-14 01:34:27
58893.2,6346,304.23,2008-02-20 22:59:40
45212.94,5962,934.82,2008-02-13 03:13:29
24706.55,8407,112.13,2008-04-27 07:15:14
37873.62,5020,905.62,2008-02-24 15:08:44
83602.35,9698,444.38,2008-07-07 12:01:01
37820.52,9601,299.84,2008-07-23 17:51:30
25698.39,6618,926.54,2008-10-16 20:06:04
13293.12,9341,977.49,2008-02-04 21:21:57
64138.58,9008,610.34,2008-10-16 21:42:12
89347.78,5155,218.34,2008-02-07 19:14:35
38996.89,9161,214.15,2008-06-08 23:35:27
70563.68,9285,471.15,2008-03-13 06:39:12
32311.17,6439,482.43,2008-08-10 22:42:17
61580.19,6425,272.59,2008-08-07 08:15:17
39955.94,5819,697.6,2008-01-16 20:17:15
13792.41,5490,661.33,2008-12-15 08:40:53
64785.79,9704,708.47,2008-03-19 15:09:07
99173.6,5905,508.99,2008-12-31 14:07:08
59051.13,8965,369.23,2008-09-02 11:22:56
34218.69,8496,494.87,2008-07-27 10:32:04
83505.57,5325,588.6,2008-12-25 11:29:54
38625.55,9399,750.16,2008-03-21 17:26:26
41330.57,7525,717.88,2008-12-11 12:23:10
98848.8,9038,115.73,2008-09-12 07:08:25
53070.94,9762,588.31,2008-05-12 00:02:41
89009.4,7326,183.3,2008-02-02 08:03:47
64704.8,9907,574.79,2008-07-05 22:54:46
71945.2,9723,370.67,2008-03-31 03:34:28
58792.39,9183,314.67,2008-12-06 17:14:46
11465.1,7340,158.77,2008-08-14 22:33:56
54876.3,4753,920.65,2008-08-23 00:09:34
16899.92,9092,121.25,2008-11-13 11:16:52
96147.58,7418,200.21,2008-11-16 04:26:31
97206.82,7885,745.68,2008-05-15 12:49:18
79883.71,9929,489.74,2008-02-23 09:50:54
66763.43,6102,706.9,2008-03-29 14:59:03
92745.61,6336,601.31,2008-09-22 12:35:16
54166.0,5862,320.71,2008-07-19 08:16:07
75318.46,9578,278.34,2008-03-04 16:35:51
22939.51,8714,262.61,2008-04-18 10:31:19
10755.4,7278,460.83,2008-04-08 21:46:13
31522.65,7163,615.43,2008-02-22 03:46:23
27930.5,7920,580.44,2008-10-08 15:35:59
13257.13,9405,929.63,2008-01-02 04:09:24
26561.82,7668,828.5,2008-02-21 20:29:28
77718.59,8533,351.29,2008-07-31 21:56:43
20744.97,8808,996.1,2008-07-29 12:22:36
37127.82,6328,605.53,2008-03-23 11:34:07
70233.37,6634,107.23,2008-06-04 21:19:32
90524.65,7984,297.46,2008-11-18 09:25:50
74893.95,8156,502.4,2008-04-24 03:29:25
90829.1,5053,722.6,2008-05-30 00:46:59
38235.64,7824,250.14,2008-10-03 03:25:03
16633.77,8184,909.46,2008-04-06 08:14:20
24387.1,8073,135.16,2008-02-27 01:28:45
10282.52,4278,246.13,2008-12-01 19:27:19
95004.28,6484,386.84,2008-09-09 20:20:48
16981.52,6527,808.38,2008-08-01 10:50:55
44041.59,9769,398.22,2008-08-04 03:21:56
32683.82,7479,999.1,2008-11-27 08:46:51
15737.3,4923,640.82,2008-01-19 03:08:29
24142.18,8882,819.62,2008-12-05 05:49:11
94376.0,8267,304.26,2008-02-20 23:32:46
59706.42,7172,121.39,2008-12-17 16:54:33
71801.27,5026,135.26,2008-11-14 22:52:38
40707.1,9088,575.3,2008-05-12 13:59:54
59668.73,9525,365.26,2008-09-21 16:43:22
44725.46,6796,782.27,2008-05-11 02:28:53
39291.57,4721,104.96,2008-09-20 08:09:00
57406.71,9060,725.2,2008-01-28 06:02:27
17912.87,4930,479.23,2008-01-21 04:34:18
58523.22,9554,178.46,2008-03-09 21:31:45
13210.26,5478,739.4,2008-07-10 21:38:51
52382.78,6692,460.4,2008-04-27 01:34:40
30337.19,9383,375.43,2008-11-08 00:35:11
42539.96,8412,550.1,2008-03-04 00:19:25
58668.72,5161,625.46,2008-02-24 10:43:19
21842.24,5284,983.24,2008-10-13 02:50:14
82351.86,9830,956.55,2008-11-12 05:26:22
57634.17,6603,108.49,2008-08-29 02:28:46
70620.64,7147,402.5,2008-05-09 00:22:14
44565.94,6378,787.41,2008-04-23 04:22:51
91740.19,5378,999.22,2008-12-17 22:48:06
93807.69,6356,391.2,2008-06-12 13:47:00
48171.9,7009,124.79,2008-04-04 13:00:23
40628.79,5499,298.86,2008-10-06 23:36:46
95882.83,6968,805.93,2008-07-07 03:16:33
55306.9,5690,330.0,2008-06-12 11:35:49
21751.58,8181,868.45,2008-08-22 16:49:13
59295.92,9129,832.56,2008-04-11 12:47:26
96983.71,9062,553.79,2008-11-16 11:23:13
33256.92,4754,227.14,2008-07-15 13:20:38
57499.31,8105,591.1,2008-08-11 22:39:39
42664.7,9903,415.45,2008-04-01 22:43:43
31957.17,9209,464.19,2008-05-08 09:36:57
50583.31,5876,490.64,2008-10-08 15:58:38
66555.98,4186,924.4,2008-10-22 01:08:35
54464.1,5281,994.88,2008-02-06 06:00:24
35379.31,8010,164.82,2008-12-13 02:00:35
98707.4,5204,868.94,2008-04-20 04:21:49
54665.96,6006,529.6,2008-06-12 21:46:11
33875.8,6915,134.11,2008-09-28 07:00:06
62768.64,7359,957.58,2008-11-22 04:20:44
51610.48,6572,556.4,2008-08-24 08:34:29
31907.86,8589,517.38,2008-12-30 01:05:41
83111.2,4798,978.62,2008-08-03 17:46:07
94401.49,9203,668.83,2008-06-30 06:27:25
19209.52,4609,406.83,2008-11-14 13:31:16
96993.45,4406,932.2,2008-01-29 09:19:43
61444.19,6255,856.8,2008-08-13 15:01:24
97655.53,8733,559.14,2008-03-07 01:51:12
69423.63,4443,782.48,2008-10-11 06:24:56
20292.43,8880,979.6,2008-04-09 09:01:52
80673.24,6212,582.8,2008-11-23 22:20:09
86330.11,9932,791.36,2008-06-25 13:47:49
93813.15,9191,989.32,2008-07-28 02:30:41
74851.71,9336,432.77,2008-07-14 17:52:17
22573.57,4517,192.25,2008-06-25 15:09:38
62487.84,4608,210.59,2008-04-08 21:45:07
17415.51,8934,717.94,2008-03-11 00:31:09
89566.97,9898,564.1,2008-08-03 23:47:09
54258.79,8574,349.33,2008-10-25 00:05:27
89578.15,5373,142.48,2008-08-26 10:44:23
23877.54,7243,449.92,2008-02-11 23:35:18
28045.52,4497,206.4,2008-11-09 08:18:54
73849.28,8622,984.77,2008-03-06 22:26:59
63593.52,4243,675.74,2008-12-24 01:11:07
67645.44,9338,406.85,2008-12-31 20:42:47
22976.81,8860,296.31,2008-08-17 01:22:06
93441.12,7268,425.76,2008-07-18 06:18:41
95611.2,5355,618.12,2008-09-29 15:05:27
54902.6,7374,962.53,2008-12-12 05:51:23
49828.84,8729,894.73,2008-09-09 02:36:05
31741.54,7534,237.85,2008-10-11 05:24:47
70180.97,4149,911.31,2008-04-06 13:34:02
47553.81,5627,804.76,2008-04-27 08:29:52
45249.85,9058,458.28,2008-12-10 13:21:52
46196.14,9043,815.96,2008-12-14 22:18:06
62877.55,6193,984.67,2008-07-18 11:58:28
25968.67,8899,344.18,2008-02-29 18:49:24
96199.63,4538,290.37,2008-12-31 04:17:37
46657.29,6870,113.83,2008-01-10 05:37:26
40005.32,7196,345.86,2008-12-11 10:44:04
41033.13,6380,828.93,2008-01-08 20:08:00
15303.93,7960,527.94,2008-03-16 00:49:06
90848.68,8278,987.9,2008-06-23 22:31:45
40801.89,4937,387.98,2008-08-06 06:34:58
30849.49,9994,732.42,2008-11-09 08:37:39
54174.21,5946,884.61,2008-05-21 23:43:28
62676.68,7446,457.38,2008-05-15 02:16:27
74083.37,4620,361.55,2008-09-25 02:40:01
92299.99,6260,995.6,2008-07-04 08:29:28
86538.74,5572,701.0,2008-11-06 18:17:59
62994.89,7820,826.23,2008-02-19 20:17:23
36466.23,4503,629.71,2008-10-31 18:03:08
74542.56,4129,784.74,2008-08-04 00:08:21
96133.41,4882,710.31,2008-03-15 20:41:15
53451.54,6906,240.9,2008-02-23 07:24:50
39271.32,7517,821.1,2008-02-05 01:26:34
58988.54,5377,823.0,2008-08-21 21:55:38
85661.69,9619,537.88,2008-03-09 15:15:10
62980.76,4592,695.52,2008-03-25 16:52:49
64116.12,4342,222.86,2008-05-06 08:47:21
32453.49,4581,144.5,2008-11-23 12:10:38
54712.22,7401,450.8,2008-05-09 14:57:12
92152.89,9560,709.14,2008-07-13 18:22:00
36834.99,9491,855.21,2008-02-10 21:19:48
60541.54,6626,163.68,2008-01-03 14:08:19
81817.46,5487,700.51,2008-07-26 11:22:01
81575.1,8704,229.8,2008-08-24 22:56:41
42254.8,7874,537.83,2008-12-20 14:26:36
43605.24,4126,278.57,2008-01-29 09:13:14
13158.97,5628,976.8,2008-03-19 08:38:53
71765.27,6450,868.81,2008-10-13 18:48:22
84544.41,9873,638.6,2008-08-12 17:11:54
31336.72,4181,625.3,2008-04-18 10:02:42
87727.89,7015,841.9,2008-12-30 03:14:25
53392.64,6586,488.4,2008-07-18 03:42:24
80276.91,4621,397.37,2008-04-03 14:42:42
98169.97,8411,780.77,2008-12-05 21:30:41
16919.61,6378,508.14,2008-09-29 08:27:35
23142.23,6810,220.57,2008-10-04 00:08:03
29318.94,4698,442.79,2008-03-08 18:04:39
37859.32,8350,539.49,2008-02-08 12:52:07
60860.17,8456,304.16,2008-06-02 09:57:23
44141.57,9915,335.61,2008-08-01 17:58:55
54880.36,9462,635.76,2008-01-09 22:48:44
49983.36,7426,689.61,2008-01-29 13:01:29
28630.25,4020,352.91,2008-08-13 08:13:09
17155.45,9743,726.61,2008-02-11 20:56:02
14722.98,4717,993.81,2008-10-19 14:15:26
22846.4,4430,644.7,2008-04-27 02:05:35
65394.69,9365,316.47,2008-03-25 19:02:28
97485.8,4219,639.6,2008-08-19 18:05:01
58822.45,6427,522.41,2008-08-11 10:58:49
26952.8,6248,812.65,2008-09-29 12:01:06
58689.47,6306,460.36,2008-10-26 00:42:10
38099.96,7194,265.66,2008-06-23 08:48:21
45515.45,9200,944.72,2008-05-28 19:58:00
91994.23,7466,858.33,2008-10-02 13:24:27
63527.69,9808,187.13,2008-07-30 05:36:44
97005.34,8185,642.58,2008-07-27 12:31:06
57310.88,7447,343.63,2008-06-15 00:22:16
71244.32,6208,519.3,2008-10-15 19:48:59
25641.61,6963,770.4,2008-06-11 02:41:46
10383.42,6946,274.1,2008-05-22 12:16:09
20424.57,5030,273.7,2008-11-05 10:12:01
93709.5,8418,412.74,2008-09-04 09:43:33
61108.93,8117,993.87,2008-02-20 03:21:22
